Video_ID,Views,Likes,Dislikes
GC68w9tvv6I,3080249,54337,910
GBsV8IiQ0jw,463310,1036,15
GAhvJMcLShU,176209,1221,123
G9x1syObrU0,348,4,0
G9H4R9bOP2Y,55380,1808,46
G5DpeENhY7o,51766,867,274
G4yld0greQs,79781,2723,25
G4dhDzk8Asw,142779,2935,71
G0EWq-hqgcw,51656,646,44
G-rc1lHK64U,168924,4331,136
G-QRXw_WzmM,523533,7092,185
G-MzfpTBYJY,954813,278,146
FzZ-iGLLCIE,130569,5058,697
Fy2P0quCDfo,50152,533,38
FxPI5fOP3tA,2667264,56032,947
FwEI6xzqKb0,136042,2981,303
Fu-u5VldxVY,469169,5598,370
Fs0VRfOg7Wo,97923,1649,53
FrQ-6YlrDoE,111241,1962,30
FrNF48LFiNA,11339,368,514
Fo3yRLLrXQA,6654813,46633,1271
Fnvw_LRdyVA,344748,12517,254
FnG3_fOB2Ns,2125,50,4
FmQygtqDLHs,809450,14685,313
FmDRwhJsSPk,152962,860,18
Fl1NRju93Qs,94000,593,65
FkXTJXvefXo,48542,830,51
Fi6RLrJrjLQ,605928,1304,66
Fgv_qDk6t7s,143777,5483,1565
FgJD6ksdkWY,217594,1438,69
FgBEolm5N6k,225497,7007,236
FfvnMu0maM8,1139107,41004,1672
FeL6GNNWoZk,819292,20205,537
FdzBNPSDp7I,81536,2180,105
FbEWtpSmJXg,9019036,68139,7575
FZ5iqsenYLo,73886,3023,54
FWo0MN_tY1E,474513,8562,140
FWl7brvxQ5o,81216,840,56
FWDF4uTlOto,251643,2372,78
FW4IOystY2M,98119,2080,20
FOPdj6JYuMw,15346,286,36
FNeQq3p_Qvc,525475,8435,380
FMgJ_oprkFA,230367,1245,162
FKg_r2STIyU,92928,311,37
FHFD8rZi4gg,124117,411,25
FAcnmhCAMo4,214445,3547,50
FA_K9QPuKuM,2098501,16158,1259
FA1lcuX01Lw,86371,1047,181
F6mLrURV89k,443180,7831,335
F5D6rtwOPE0,70062,375,56
F40X6O8Fq7c,79539,1127,46
F2hq0iaJaQ8,196837,1457,26
F1tynMNmoI4,774914,14301,760
F0zMF6m1lHc,29594,454,55
F0HtVeyi12k,37407,543,24
F-XlXPyJRSY,232167,1620,113
EzJJo0whbJ4,2569788,41209,1193
Ey0t2gnmOXI,214643,8187,33
ExSaQ6AWvQs,77399,428,65
EvPgcg8OzTA,156670,1373,100
EvGL42rywPM,1940992,14753,176
EuVHnRWooiE,119928,850,98
EpP3Al2GaB8,1095655,17795,643
Ep7UlDRAE58,257682,4016,29
EnhWPEcLQxo,32255,722,34
EmqnCf8BIQE,40186,583,37
El3m8hDJO-g,15956,210,197
Ej9qnDW3kE4,166153,1095,132
EhYy_5S56aw,51586,2535,31
EfSmvvwi2ac,180782,5362,82
EfNURrdgWTU,512116,4477,190
Eczr3h-7_CQ,63222,993,29
EcqcCSFT3uU,1875015,6521,143
EcKWZP3htY0,77369,1884,48
EaE1huzEfdo,73169,1254,86
EZS3nS9YLOk,212074,9295,182
EYbeps9yfaA,50743,1022,42
EXSSTPbskiw,129137,5440,87
EWSIOBbzuSE,1272518,15078,2822
EVItgluTbvQ,377371,14059,282
ETcTzlea94k,47188,462,154
ESz-lA0kWl8,284818,604,60
ESEUoa-mz2c,929119,8074,110
ERQ9wN8uXWw,495303,9318,5561
EQxqjgbPz9g,17957,570,240
EONKVpCxYkQ,29460,505,26
EOI8unBh2UY,101585,2658,38
ENr41ZJ8t9w,43696,1135,28
EN_W_UU-N9s,50947,1197,7
EM6LxJkcrKg,248276,899,63
EM43DYGtVKc,118102,199,124
ELmHY-aFe08,84318,253,23
ELK9l3FDZkI,145795,3199,964
EINTw8RecjI,1225543,23263,1353
EGhEzTQlCjM,142501,2117,68
EGX86xrV4HY,918169,15742,733
EGFDJmYJnM4,8810,136,1
EFN6uHlypKQ,42421,719,48
ECF7TXJa2zU,47381,696,179
EB-L3ffRa5I,72936,575,54
E9vMaBacs1w,154717,4494,67
E6l4xrEjFY8,1183499,4114,623
E2iqlA-FMaU,47653,647,43
E1qODP01XCY,528005,17090,886
E1cIgRy7hUE,629950,11719,176
E0kukTp77xE,49533,394,58
E0X0aj_3Kjs,794781,20632,158
E-wBI7Mh6H4,1776179,5933,461
DykTrznbbTk,72324,2298,92
Dy2UzcvqS3w,244879,1260,542
Dw3i3okVtmo,167829,4659,109
DvHJtez2IlY,6526871,29818,1190
DuvoeLeRw54,99289,3249,645
DtdfbinNvaM,107518,852,28
DtcOXfWwLgU,12729,182,6
DtKtR7w0JOY,117940,348,31
DrN9OLFQJ4Y,99839,1402,326
Dn49QoKGKr8,803665,12742,347
DmvaeHtmiMQ,48537,1259,21
DlasR_flTnQ,24241,178,16
DkEs8JLQMF4,29708,544,67
DjSI5EacLfY,39983,1224,18
Dh7fgX1P6Uc,145825,1431,56
DgrPpI91-XI,77320,775,168
DgJYcmHBTjc,722328,15758,162
Dg93v_90Tdw,46495,797,13
DfCtPSXhfJs,235007,6438,315
DdSjv0qrNIY,16961,148,4
DcSuK7-ICGw,1194522,18487,2049
Dc3yzYlQyVs,57662,554,85
DbmqHsYyVQ8,57162,763,25
Db_rO4RjqHE,309509,2193,266
Db9b1mQLcY0,603687,3659,216
D_8ptoiH1zw,1616,32,3
DZ9cN01ILXM,108225,1475,269
DYaq2sWTWAA,1467002,14006,207
DXxjURbHByU,91594,4498,159
DXq6TYcDtdI,125911,6455,211
DTQ6VF8aPyM,11343,167,8
DT0avi4Qy3E,266306,1566,397
DSp83eiQ-1w,948507,6889,169
DQHEAHeA7CA,473542,5898,1735
DQ0WVyon-w0,96462,2655,75
DOxnswya_JU,72881,901,70
DOab6sKf100,470347,18295,619
DOCrOzKkGHc,1855067,20394,635
DO3ueSK6upU,3989,96,2
DNr2_jKVi8Q,3448,53,1
DNUBg3I_0rk,58649,877,56
DNNIxgDAW38,28714,849,19
DN5Blq1HrQU,117627,759,15
DMNjH5MlQXc,811468,4624,210
DM6k8pgYKYk,127031,3394,60
DLFEIrEa4js,1466296,41907,2094
DKfiK-wCgFA,41368,216,8
DJO2UCbG-W8,1403771,37909,618
DIQWyUhFh-k,89546,1088,182
DHyxlzHudoU,557661,8646,110
DGjIi9uPFa8,334685,5528,168
DDhzlkq9E54,41583,427,243
DCF6bqPzCLU,416665,16723,102
DB-9bodC0lg,813673,36484,138
DALbj2rW7CY,46163,834,41
D8wTWZDL304,1885,42,0
D5RDTPfsLAI,2108152,26814,1062
D4gPQDyOixQ,642612,20964,1268
D4IHCnK57HI,23670,570,5
D1jxXatBAcc,53144,1912,67
D0zYJ1RQ-fs,2822708,67777,8705
D-Y_LlZw-eI,163411,1353,260
D-NR-FOv2Lo,10483,119,7
Cznrcf5u-TY,1219332,48691,483
CzXjkqXIfJQ,3205,12,0
CxFrEOrU5Ok,4165595,128217,537
Cu78aPpxObE,361239,9101,127
CtXA9nGejCU,136190,3663,32
CsplLiZHbj0,1638870,13140,1035
CqBLTiWLs8c,19243,164,34
Cq-OnVBw_k0,199476,873,140
CpR3rI_rjtg,3686896,135999,1891
Co2FtNFEVC0,11571,28,19
Cm2_MMNTjL8,10535,358,509
ClRIafeYcfY,82779,3083,101
CjNZO1sHNyI,246258,1876,30
Cj72Yrz75CE,34952,478,8
CilD1g_wZy0,384156,5899,601
ChYwW5zLeUI,48238,329,34
CeUhXYmGKU4,629052,2178,48
CeSvD9riaKU,38655,658,56
Cdvy14fdjj8,342461,4195,90
CdvtzyQq6tA,68571,1683,156
CcYYinPweOQ,2464314,104678,679
CZcq9iPbjLg,209955,4883,84
CYl14aLjkg0,376352,1803,78
CYe3Oqc8smw,170191,3824,147
CXuFluhymJI,70627,990,38
CVsUMzR04Bw,100119,417,195
CV9xF8CjhJk,770249,8542,132
CV0J3Bq3BIc,977451,10928,169
CUcwwbMZfQU,334590,788,58
CPUGaL2UcrA,206762,1226,69
CPDyN-ygEIM,11439,549,177
CO0B5Vx8TDE,84027,474,7
CNx2_GDFOfo,2074620,110025,1856
CNuY4ymi4Fs,1098898,16910,1630
CM5dKrlZtT8,21827,178,8
CKdOr976h3Y,2229609,74947,550
CKWv4eQeb7M,391738,7801,94
CJTt1qksVgw,11671,78,22
CIxFSH1CrIg,328273,604,40
CHAIGKUjTAk,237093,2802,184
CFH8cYGmfFA,127688,679,47
CDv6PRi1SgQ,3639527,8618,663
CDpXhlJd6WQ,1513908,12044,276
CCkCbU0Sv5U,40270,916,26
CCfYQnOLHV0,751331,6665,229
CA56xCZGssw,403813,12766,81
C7zrsh-rQII,179816,1894,7
C7SNSWEV708,666395,2443,67
C7PMOsH3A38,222484,3583,298
C65iqOSCZOY,420396,8990,125
C5ipngkX9dY,426746,20740,226
C1sS1OehnGw,125156,1913,27
C0fQ2L1GayM,43889,414,31
C0UELKUPSqY,42859,797,42
C0MM2GLZp8c,215096,846,62
C-Xep8pU_J0,800072,12715,435
Bz9MPI3wJew,19669,252,11
Bz8BouHnX9I,521588,6439,67
ByyXZRH6gpA,429395,2231,124
Bwql4Ex_s4A,474336,19998,154
BwYBw1raC2o,2638024,24563,646
Bvv97sCcruY,843487,3331,137
BuWmelfSTHI,116205,1047,48
BuVsskzMRrA,257823,3167,150
BtphytYuRlg,95102,1109,151
Br7iAWlKG5E,308750,1251,67
BquAgWVKmXI,71751,2416,43
BpbtLSJEHJQ,1166781,34374,917
Bp9yejKb-QY,195602,2261,128
BmjWsE83AmA,6182,16,3
Bmhqw0F3q-g,5588473,58020,1752
BmXxfsZPeu0,1973648,64307,1294
BjuQRIJ6BzY,118260,3063,77
BjsIYiI0VG8,46798,1437,43
BjcNRUuDk-4,37010,801,45
BiCiphrgQcw,65169,1530,94
BegO9nKUsBY,33750,212,23
BeGaHNILGZo,473144,6239,162
BdKZkhxFQXs,79900,591,247
BdEVBna2Pew,51968,743,177
BdBLDWZXFMc,24562,244,7
BcF7ZPc8kgM,894946,9592,398
BcB1Am6OMzM,23169,625,80
Bc7hkM8M16A,155004,4212,93
Bc7YUlF02go,38444,300,8
Bb9K3U8o7Tk,248824,8922,162
BX0OASFM4VE,125803,621,32
BTfoAULV2bw,162520,453,100
BSXn-lIs4Y0,2721675,17988,414
BQ7IAbWKmzg,8273231,166851,1606
BQ1ZN5bbChA,178240,1337,86
BNljbLTanLg,57510,765,100
BNVd_4WDz18,18593,315,20
BMUPp_hNMlM,426210,5191,253
BLrBvhzjEzU,517644,27302,127
BLdjEQQxxpw,244299,20554,610
BKD29pFoyy4,94682,909,110
BK0rbzLk0YI,504247,4217,196
BJ0W92w5WCU,87858,911,313
BHugEN5OMIs,11264,34,6
BHi-a1n8t7M,5107231,63021,1197
BGe_7WMoWzc,37624,475,58
BFtbXwnBRg8,82184,972,30
BFqF0acs4eE,1069784,16231,623
BEwrPFOSYXk,190630,3979,96
BDpqt-haLLM,181950,4882,90
BCQjNHEhTSs,279867,493,51
BCPwCAJYtAo,87198,1318,103
BC9Kk8Np9-Y,800705,10113,303
BBd9gcrj2Wk,6828470,119168,2534
BBZzniiSWdg,488006,5255,559
B66feInucFY,3493877,48363,567
B63ubKGNqos,300077,8925,247
B4j3RP6qUKE,33637,713,28
B3FnCMn1hx8,131779,3009,57
B1wp2MQCsfQ,389571,2981,86
B-yhF7IScUE,7070676,217379,4780
AzLygBWTJcg,515250,17862,258
AyTuFZ83sP4,115999,3131,92
AwgDvHHicZQ,808296,11596,614
Aw27eMJH3H4,2491718,16151,1019
AvbDm29H6Gc,1776673,57668,762
Au_wT0bOfYU,27117,109,2
AttgOTr8a38,15406,90,18
Att3njRI0So,388207,10718,144
ArdlXQ7Id5I,682946,5122,109
ArSnrLJqo8Y,21109,243,8
Apt1VR6pS8s,44967,1047,299
AoxzqI9WaxE,152806,803,341
AoXjnTHwaZw,58425,1940,69
An4HpXfpF0w,17613,169,128
AmdnhR1Ie7g,2188984,42898,734
AmPSNhlU8jw,250724,836,108
AkkMDGtXrV8,24699,491,10
AkUgf2jIPyI,1696944,20498,769
AkLT3LrlC98,167214,589,119
AjL3ZfeoLCk,111183,499,46
AjCebKn4iic,7693504,54526,2339
AiB1iv8DQcg,3664288,94040,1220
Ah9fY1pE_4I,5420,34,4
AcEjkXB1VEk,40415,876,83
AbsaUHdxGHg,513192,2673,250
Ab_rXrgk5R4,3185930,52932,2120
Ab6uyBHqo18,70881,893,35
AaxWp1uyucA,153362,1293,40
A_-aYD1WfLs,126784,1419,22
AZDPuYeQQNM,1988603,50919,2833
AXyXP27s020,87007,2953,60
AWUK2EGAJAs,26286,336,7
AU4a7HxFMuE,124463,2429,239
ATpXe4FSe_w,434469,13345,414
ATf05n5LBHQ,45342777,574491,16482
ATDhYdHbvc0,160164,1827,318
AT7PQsbOnxE,137447,2742,154
ARZHpIdUsWU,42006,327,20
AN-Wmg8ByVI,645696,13428,165
AMHFlD65hY4,484704,9779,1800
AKNdjrSobJA,29367,336,360
AK7q4XthpNs,120052,4685,169
AK0tRIYjYPk,52060,2423,86
AJ8U0X4fjVs,50853,652,11
AHG-Nhuc_yc,143579,2566,748
AGv_F9hpQ-w,2450413,40230,457
AGQCeCsTE_E,133900,4576,108
AFnI887xhBE,1912604,9877,651
AEpgVX6m9Aw,67242,1216,227
AAyDD0cniEY,11332,64,3
AA_fUqqzLiE,96745,1640,72
AA3REG2An8E,40422,790,20
A9bcFSNB25U,245599,5727,55
A6yttOfIvOw,4146645,40438,535
A6xs5H2jG7Q,37424,278,13
A6-l65FLcFs,34161,677,41
A5QBmphmLbc,4548205,119264,1413
A4fRHanSXak,211905,2426,105
A3zkedeWbYw,649394,7725,772
A3m56kalm7Y,827121,8343,179
A2m7bPax-00,524467,3790,33
A2L0100_Yp4,441897,1362,129
A2-RmucdJoc,657875,23959,108
A1ju4Pc__CU,178965,3973,50
A18SnESIF5w,2633948,67286,447
A0CpZoa9ZS4,147866,3150,118
A-fofQ9VpPQ,2647896,18747,485
9xIZoih_DaE,397463,6958,748
9x3c8P3ooik,873224,2538,213
9wKIOTJtLdQ,202477,2054,63
9wJ-zm1aVZM,185806,615,103
9vd5qvW6uMw,452238,5167,578
9uxB5-Fu1bY,43069,361,109
9uF4XjvS_Z0,2690920,25010,668
9u9OVRvj1fo,931487,56917,715
9ro_X41hYoY,12436,216,22
9r8LG_lCbac,546926,1034,185
9q_ovPJffZw,374760,8178,137
9pdM8srihL4,101622,1553,178
9m5npgW2djk,162345,638,86
9jRGIRNs6_4,264169,2796,152
9iM7W1Dvl6Q,370816,4628,110
9hHEbK6eIwE,193974,3036,326
9glQX8SPzyw,211356,2782,142
9gDobNWmZv8,28454,607,26
9gARHWfXE40,1164867,16627,256
9fVI0hS4ZRM,294256,5888,120
9e3RkTXRQJg,18452,47,15
9e0k9X-2RIk,564922,30691,152
9du4v9_8PRA,1036556,12790,488
9dAitg7hWXw,1725452,63026,196
9cTX2-Bda8o,56467,1550,36
9cC-4Q1M63E,110402,2590,115
9bRqe7eBqmw,468863,4472,334
9b-NCuZQ34w,170348,2288,53
9aXj7yBgnno,81321,790,74
9_OAN0PUZbI,42565,539,89
9_N3yw-kGyg,395,17,7
9_JHsiQTTmg,2771944,23992,670
9YApEwyc3E0,159274,5964,265
9XIpCpfA_JA,763603,9745,213
9Wsoxl0NzZM,129968,682,1088
9W0H0qJPIPQ,782982,21929,557
9SzZTTHbj-8,267183,7638,110
9QyQO5r3lRc,32838,380,21
9Qh9AUF6EMU,1183286,1469,670
9PvIdb-tEKs,22016,593,109
9NcNUQCNfKA,72907,859,17
9MUGE2usO5I,560,59,95
9LyBGKhr034,25753,514,32
9LcOFHRiVEY,260132,9205,147
9LI8HxH3_sk,48902,1372,18
9KuXvZGihtg,157444,2705,158
9KLCdICWueE,32187,313,6
9JaGmaiKRLA,213224,2695,149
9IqsRSNFv4Y,345987,8056,393
9IUSCVH61xw,344578,3922,331
9IR8h8t4irI,46310,1184,97
9HWTZSyM93k,58628,462,18
9HVMasHN84Q,3004916,100876,1588
9GiJpYsZfhQ,155215,555,28
9FqwhW0B3tY,1538673,27762,522
9F--W1BWeME,223346,3110,35
9DCkjkCR3gQ,52314,1249,12
9D2fkeGe-S4,272666,4604,62
9Ch5xBTHCyY,198061,3013,22
99ZQs62BVlg,105349,3678,902
99NaRJQzXiM,284664,1779,65
99LZwZmSoNo,2476361,9794,486
97g1QVK2Z0I,312310,5896,347
97Gh0LRdKu4,565947,12497,997
96WmymlZMRU,25031,298,20
9647zPJ8Qnw,53364,842,58
95zMAqxrZlw,222205,3143,43
94IZJCxKQV8,580519,8320,283
940MMD1Il5E,42543,331,42
909qosDbalU,513472,6050,186
9-m4gFdrQ8M,754567,5614,963
8zeTfnHg9S8,25373,615,19
8z3RrH6gAIM,198363,2081,66
8yyzNQfaQR8,4940248,27658,1811
8xVeJDwpeNo,33319,413,51
8wIbUSbtXU4,96666,352,8
8vl82FssW5k,457105,2387,186
8vV1xaLCONw,1556790,16322,1206
8uZt-uLNhOA,518236,2348,204
8uArRFr7_YY,576357,11309,1876
8sXTfzaLmiQ,1419161,31535,477
8qBvrAyggOQ,82299,2150,158
8q2-yr-Y7HY,65811,670,63
8n1NP6w5lXs,714003,7746,466
8miCh30GcGU,612758,4548,198
8mKlYrMg-w4,32086,494,115
8m76G2K19X8,83668,902,68
8kk4dsa6F5A,1307447,95539,311
8k-QoZUWCO0,30617,363,27
8i_2a7hoi2g,989378,3524,232
8hq28cZ938E,2882602,15079,533
8h5tAhXwma8,441346,1665,93
8gcUmiOlM1M,2053530,11538,793
8g58HSPQf5k,333295,7427,102
8fDDUVi2DL4,88368,3141,41
8eBVxuQeyLA,695518,19753,185
8d1VdttdReM,28536,384,27
8cZFBJ_c2og,57187,2232,51
8brYvhEg5Aw,3111442,18168,1039
8bdKvtVhQYg,45713,913,60
8_lk2GoQcNc,9265,37,6
8XvFO83LXBE,2343964,95956,974
8WSz2s-Gemc,7132145,69315,1335
8VWsau4K9FQ,57022,653,58
8U11H-3j3Ho,647626,6831,6260
8TI_KCfvSg8,51077,1304,190
8T9E7mUITgs,177970,385,93
8T9E2DBzAaI,192061,1964,443
8SuI14PAKW8,125497,717,41
8SZbVV6eVFk,682793,15467,250
8SBQHtOd-GU,53497,200,23
8R02NE050Jk,101480,422,18
8QnMmpfKWvo,117574,1107,14
8P5cUgz0coc,23294,762,14
8OVUtov5cOw,13827,122,49
8MWwXfzTcow,2139338,4208,120
8MVRWQ1PnMo,2164548,44150,2059
8LiD3i9DS_c,3274049,111736,2027
8Kr8j2YNE3Q,1889253,16779,403
8J3TQV-ngko,398698,2910,376
8IDYEYOCFjA,134421,1046,64
8HmQZxDTpe0,539858,23378,334
8F2FgO4qiDs,4512809,81223,4239
8BdhnvR7uRc,91356,717,50
8AWqOBj_BqA,1123108,13921,749
89nnYSPkHaQ,110728,3393,40
86MQue2G6HY,184546,2513,33
85hdkm7CXv8,714771,24356,232
82AJDPobB4I,69741,256,61
81uxmIO_lps,651051,6961,422
81XakVhopOs,149748,694,127
810CHvSdXOo,1313209,28879,221
80dqOwAOhbo,4330920,54694,2421
80WflPMzAcw,4191990,59322,2049
7ytQVaGnSu4,145551,1277,19
7yK1qF6Groo,184549,4869,84
7y4xU2e199o,600733,25793,253
7xE2AW0BTDI,914142,18921,272
7xBlXzOwBgA,2393,100,72
7tobXqP5NXo,423685,2721,650
7tT8q0Vov8E,1625758,30796,1282
7t-ZivjczEs,1960986,13245,1354
7r5KcfN5WUo,70682,311,36
7q6Co-nd0lM,2710481,25778,2652
7q4PLdoy3n8,302598,1938,251
7mhfDUc9LLo,49248,983,11
7mQwpPsM11k,185811,4771,160
7mKXgwjQ2EQ,6921,93,3
7lN9_mQq2mQ,229134,3680,350
7l1_r8a6wBY,161755,6555,83
7knN2TXQPzw,753010,5233,2844
7kOTDDxRZ48,557054,19675,364
7iXwR0mFHn8,927753,4917,421
7iI61NDEFZU,25156,87,25
7hjlMqAzbBo,1196421,54614,371
7fVgX6GFGeg,21977,150,45
7ecrESKwh_Y,999611,19553,186
7bfS6seiLhk,27039014,301078,12078
7bZCAlkTdew,23187,118,11
7afc9gTbVFI,4117571,48083,1493
7aB2dQTszw4,110269,1763,70
7ZtRnIwv_FY,1113442,7867,272
7ZiAhaH7Fis,60709,308,53
7ZSwR3DoN1U,39495,77,5
7V1pQ6y4WUU,605323,11570,323
7Uynqt1JOKs,9976,364,291
7ToKkTDA-mk,126255,731,46
7TOAvJXxHrQ,63201,1035,58
7T-ZPxfIRfg,11589,133,71
7SjeO145JLc,2754101,15846,1339
7S--ETmeZhg,31244,744,48
7Q-gOjlLBHo,13332,217,19
7PxzSVhdj3s,341819,903,100
7PSBoIKnKsU,685216,16485,301
7Mzz1womyGk,88332,1650,162
7KZIFgBX5jo,1081520,10277,971
7HjbcEfqLws,42959,107,9
7H9AaiBLHCo,4957793,74029,4392
7Gbl2AQMfxk,18795,70,26
7GP_ymLQ-FU,3056207,131491,633
7FrHgiO2Jpo,65677,1089,138
7EotTxCNtsA,432053,14820,251
7DbSyhXLTGQ,367094,2773,54
7DT6kyG7c-I,88793,1428,67
7DBKS2qH51I,1013825,22965,800
7Bkz5awxwYk,51627,1000,20
7BiK0rNpFxg,1434529,31352,449
7Ack835FM9c,1955521,35993,796
7A_MqggU6DI,180676,859,27
79MXsoN4xtk,94374,520,33
777wFyVDOoE,399438,1729,139
76a38ZBLTiU,17139,115,4
76MLqlrxf5M,95325,2564,246
76AuB3eZxS4,2697630,56237,755
766jtyT9GcE,238660,2452,65
760QR6Ktjeo,88757,682,17
72Y_62WaXTg,12225,60,31
71MG8_mgIyQ,425536,1402,32
718bAMt_Qrk,55022,748,35
70nqLIj6l_M,123072,925,23
70CN9XeDnf0,3434392,130829,3697
705yRfs6Dbs,7223732,92816,2162
7-jVqCg5Dcc,775,80,49
6zkIDfOsuig,34763,774,315
6ydCYwKwDro,128472,580,90
6vnKLujMDTU,182348,687,176
6uIpCL6hJRk,39882,379,12
6ttOhztkVfc,54527,316,335
6tefAUunOU0,3852162,7667,1650
6t8Chcw_FpY,108347,2498,251
6rgMOpeA5vM,41022,838,20
6qGhf-FVeWY,184850,5286,226
6pHsAgDgRHE,111299,1091,39
6kgcDH7d_VQ,50214,1314,45
6kXgLm2tGoM,177514,1353,713
6kUYAf7d200,13934,61,27
6jmTy52T4sU,118118,777,178
6j11cfiV7ZM,90142,1680,50
6i8vQmC8C7E,77130,405,29
6hlNVt-STn4,3115431,38694,609
6eWBmVprInQ,530549,3634,188
6eDQWYEZNYA,10550,31,7
6dOxydi3Qk0,22246,120,17
6chpmu-LMAs,42959,2064,59
6bNuKuZz_tA,74451,1342,29
6bB_XlzERp4,764717,4985,625
6b0XhByYzv4,1114295,30684,713
6Yl8eRcgzBM,95047,702,4
6XshabV0010,1201826,9637,459
6XelS6fQbuo,2776100,95222,3620
6VcszNLRWPE,225361,1344,56
6Oes8jmirWk,29736,170,5
6OJ37PnnM3w,28166,810,165
6Nu6bzwNBdM,46472,166,4
6NWIfiV1_XQ,420033,8939,294
6M_y99jqTgk,86152,699,61
6MUqwv02EAU,634930,11596,149
6H28ZYGcXgc,86630,1753,112
6GYHnhcH7Ns,3642671,13919,1200
6GJ9FNdqJtI,5480,123,125
6EZCBSsBxko,11272074,97065,4318
6DTTqIuiDpc,1068726,33299,383
6CP6MVPRpQY,285490,2810,207
6BS27ngZtxg,6150454,33585,2090
6BBDu7itD9k,108418,1497,58
6AAnD_yU5QI,250574,1868,149
69zuxj-5d9k,102950,667,339
68hvA_vR-0Q,77863,513,39
67WFBbBpeSs,87038,279,85
66N2TTDD8X8,1477843,29719,1230
66FPUoVQ-0U,813402,93,5
63OH54ExbEY,15965,388,16
62xT_UEVxl8,270991,10135,2885
61MoqCzOJyg,1482,51,19
61ITvFoN6p8,2481122,66670,769
60l8pu1o1PY,560297,18827,1732
6-kdBlzCG7w,2893663,27544,1577
5z6eK4fRdhQ,104433,1502,14
5yxjRgwYymg,1682862,16363,20527
5xpm0qEXqYs,39904,1421,121
5xUZKyPBaR0,1597098,11600,316
5wC5IO5ntwQ,109976,1369,122
5w955V6ULd4,585903,3047,15543
5w54yW2Ur50,3149924,76968,916
5uzMrUi6jIo,34006,1031,38
5tpEXBy0R0A,157218,1761,75
5teF-08EeAk,155509,1553,30
5taPXsyKkaU,809467,4093,132
5sGN5ndb1CI,317916,10338,119
5rYwrTR0IrY,70828,2796,33
5qhIMPid6dA,29092,783,97
5pLCmLgjiJ8,1465113,18628,243
5mhDpAFnDaM,145306,1701,93
5mYrWSY6Asg,853137,2357,296
5lk-h15NRsU,140921,2246,20
5kD-6K5JHqs,92824,970,147
5jgi3CurXX4,45751,382,53
5jbSYpMnIPU,25358,551,36
5jCGlW-KKYE,339786,3331,608
5j75gM70k20,1134509,27519,743
5iQuATmEbVw,37804,748,106
5hAXVqrljbs,8097998,31222,1292
5fdnrh3C1oM,978,12,3
5f7fHHEr_NA,74257,1556,18
5ct0Z2bQndM,728339,7440,577
5aE29fiatQ0,1209365,8788,8658
5_XHZz94GuI,96607,2785,145
5ZTEJdAQwW8,198244,2294,1076
5ZBOYW5uye8,3148361,41599,581
5YGhToYZ8Js,944268,8709,321
5YEVQDr2f3Q,9930187,149183,3581
5XWfTQHKucY,1311643,57996,171
5UijUOy0MmE,2338684,32050,1546
5TR-NRpkW9I,64503,805,22
5SliRIscJNI,73285,929,90
5SbB8_9RfTc,37511,343,64
5S5u4By4f8M,78309,1079,100
5RcNDuvb2XI,97608,607,51
5PXWhZun_3s,60881,626,25
5Ov03C2QDxQ,101322,1524,598
5NSMBd6Y_J0,67297,1459,37
5LMuE2NobDk,34393,1054,43
5KyfBkrjCwE,53069,1204,30
5K_SpNqLwzI,122188,1182,52
5KNAl23NwME,308148,3178,96
5JuiCTz6Khw,672859,6221,231
5JYzuH_YTBU,574146,5850,331
5IPyv4KgTAA,882495,5331,770
5HK_l9NHBw4,258385,4627,3711
5GcC9kduhO4,1021349,5206,217
5GQJ8p5yVM0,186542,2347,122
5Foc0I0CACY,127731,1957,62
5DtGyVjECPY,237231,3422,503
5CZAmbA4SfU,897705,27383,303
59f06uYFd10,2028741,77021,401
59LibqLEgKk,80736,1831,198
57inHwYxqPY,88216,710,25
56zhXvzU-9Q,66602,395,28
55vJDZYSq0w,44384,911,59
55MbUNiH-1g,13932,287,16
55JkevB1trA,711516,13587,413
555oiY9RWM4,10987222,190580,2575
531639NS6yo,61217,873,49
52y_1eC0UgQ,168396,2937,103
52ZkFD-YlmY,618536,4146,227
52NmFUrZAN4,55827,726,92
50Z4yS5AvhM,142141,2643,244
50345D2G3J4,148136,621,288
4wdqi86ZnlA,108999,647,15
4vtSa3m7PJs,262067,1127,196
4u98XY52Rbk,305339,2270,77
4t2jLOcbZh0,14656,128,12
4s8oGDxT824,26496,620,122
4rKRvrVN-5o,116754,1114,19
4pVSmISMP7E,144784,1783,94
4pIP42wTC9A,2406,27,0
4nYxRjJg8ac,130727,1130,108
4lZTZ40MjCc,3592,16,1
4l-yByZpaaM,3916989,39916,772
4kq3HWxbDVU,223947,7971,48
4iYOQvu917I,390132,4820,192
4hZi5QaMBFc,113527,995,681
4eDTJ76lWz0,513355,5578,617
4e8xvzHW9EE,81707,1785,47
4Yw7CE9tIq8,724046,29539,229
4YBTyzBDk_o,180146,1748,107
4W23NIyNbnM,818480,2903,82
4UwQW9OCfsA,41137,652,51
4Tqrb0jd2ZA,199981,6145,205
4RlU1A_AJx4,427055,5318,219
4QYVJAR14Pk,48856,334,25
4PzDQcQ4DbA,623386,19119,224
4PeJDKIt8bs,204809,6900,63
4PNEs-LTZts,149043,1163,23
4Ok-IDylBQc,15367,250,218
4MsYD9plxn8,102768,2652,38
4MjxmT51m3Y,308554,9310,222
4LguEb0nJjs,76978,997,68
